x_lambert,y_lambert,nfi_plot,loc_id,meas_date,meas_num,plot_completion,incomp_reason,province,ecozone,prov_eco_type,prov_eco_ref,utm_zone,slope,aspect,elevation,land_base,land_cover,land_pos,plotvol_falllive,veg_type,density_cl,stand_stru,succ_stage,wetland_class,user_info,ec_region,ec_district,plotvol_standlive,plotvol_standdead,plotvol_smtr_live,plotvol_smtr_dead,grossvol_incr,grossvol_mai,plotvol_stump,plotbio_stump,plotbio_smstump,plotbio_lgtr_live,plotbio_lgtr_dead,plotbio_smtr_live,plotbio_smtr_dead,plotbio_lgshrub_live,plotbio_lgshrub_dead,plotvol_oddwd,plotbio_smshrub,plotbio_herb,plotbio_bryo,plotbio_fwd,plotvol_swd,plotbio_swd,plotvol_cwd,plotbio_cwd,plotvol_roundwd,plotbio_roundwd,plotbio_oddwd,sample_depth_min,sample_depth_org,cc_for_floor_8mm,cc_for_floor_total,cc_min0_15,cc_min15_35,cc_min35_55,cc_organic0_15_8mm,cc_organic0_15_total,cc_organic15_35_8mm,cc_organic15_35_total,cc_organic35_55_8mm,cc_organic35_55_total,avg_org_carb,avg_bulk_density_org,ECOPROVINC,ECOZONE_2,ZONE_NAME
4031097.61,2991612.363,1211016,0,2002-JUL-25,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirWetVeryCold,-1,9,66,136,975,V,N,U,0,ST,DE,NA,MS,U,CMI5-0158-FO1,198,961,160.17,5.42,1.89,0,NA,1.2,NA,NA,NA,107.6,4.34,2.76,0,NA,NA,3.85,NA,0.34,NA,4.09,3.95,0.92,41.84,10.3,37.99,9.04,1.26,54,NA,8.3,13.4,65.5,116.8,79.4,NA,NA,NA,NA,NA,NA,434.11,0.07,14.1,14,Montane Cordillera
4165100.97,2910950.283,1211056,0,2005-JUL-17,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirMoistCold,-1,9,30,173,1321,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0491-FO1,199,963,208.21,80.48,5.86,0,NA,2.11,NA,NA,NA,131.36,43.18,7.82,0,NA,NA,0,NA,0.67,NA,0.48,1.73,0.4,6.32,0.95,6.32,0.95,0,52.5,NA,10,10.9,38.5,56.4,58.8,NA,NA,NA,NA,NA,NA,442.79,0.06,14.1,14,Montane Cordillera
4165104.197,2910955.177,1211056,0,2018-JUL-12,1,F,NA,BC,14,ESSFMC,26,9,30,173,1311,V,T,U,0,TC,OP,MULT,TS,N,NA,NA,NA,240.8,106.44,13.97,0,NA,2.17,NA,NA,0,143.76,51.79,14.14,0,0.04,0,0,1.35,0.29,1.33,0.5,1.48,0.4,0,0,0,0,0,15,NA,23.4,24.6,32.9,NA,NA,NA,NA,NA,NA,NA,NA,469.98,0.08,14.1,14,Montane Cordillera
4067789.917,2900925.546,1231676,0,2001-AUG-26,0,N,NR,BC,14,InteriorCedar--HemlockVeryWetCold,-1,9,0,999,370,V,T,U,0,TC,OP,SNGL,MS,U,CMI5-0106-FO1,198,961,0,2.37,0.09,0,NA,NA,1.3,0.49,NA,0,1.05,0.22,0,NA,NA,6.67,NA,0.54,NA,NA,NA,NA,173.43,51.27,166.76,50.27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4097987.954,2837080.092,1245451,0,2002-AUG-03,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirWetVeryCold,-1,9,70,189,1320,V,T,U,0,TC,OP,SNGL,MS,U,CMI5-0267-FO1,198,961,319.43,170.21,1.67,0,NA,2.3,NA,NA,NA,232.36,98.54,3.3,0,NA,NA,2.2,NA,0.23,NA,1.65,13.51,4.53,112.47,29.62,110.27,29.29,0.33,55,NA,26.2,34.3,33.1,40.4,27.3,NA,NA,NA,NA,NA,NA,447.45,0.1,14.1,14,Montane Cordillera
4198910.223,2776750.271,1245481,0,2002-AUG-16,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirOminecaMoistVeryCold,-1,9,18,50,1190,V,T,U,2.25,TC,OP,SNGL,MS,U,CMI4-0163-FO1,199,965,350.32,90.09,3.09,0,NA,1.51,8.6,1.01,NA,203.72,46.38,4.27,0,NA,NA,2.1,NA,0.08,NA,3.04,17.78,5.12,154.66,30.48,152.56,30.16,0.32,35,NA,12.5,28,22.4,46.4,NA,NA,NA,NA,NA,NA,NA,448.73,0.06,14.1,14,Montane Cordillera
4198915.746,2776737.284,1245481,0,2017-JUL-24,1,F,NA,BC,14,ESSFMV3-01,21,9,20,22,1167,V,T,U,0,TC,OP,COMP,LS,N,BEC more like ESSFmk-03.Original stand. No fire evidence in soil.Balsam Bark Beetle present/active but not major stand alteration.,NA,NA,386.33,122.68,6.04,0.21,NA,1.97,12.8,1.94,0,210.07,62.95,6.01,0.19,0,0,56.35,0.68,0.04,0.38,0.96,4.44,1.28,150.69,38.14,94.34,26.34,11.8,35,NA,29.5,43.7,26.2,32,NA,NA,NA,NA,NA,NA,NA,390.4,0.12,14.1,14,Montane Cordillera
4135090.235,2746315.068,1266111,0,2001-AUG-26,0,N,NR,BC,14,Sub-BorealSpruceBabineMoistCold,-1,9,0,999,540,V,T,U,0,TC,DE,SNGL,MS,U,CMI5-0049-FO1,198,962,231.11,2.76,1.15,0,NA,3.49,14.45,2.17,NA,136.36,1.6,1.33,0,NA,NA,40.42,NA,0.13,NA,NA,NA,NA,237.5,54.29,197.08,47.35,6.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4135124.438,2746320.731,1266111,0,2017-JUL-23,1,F,NA,BC,14,SBSMC2-10,26,9,2,999,613,V,T,U,31.77,TC,OP,MULT,LS,N,Not a disease outbreak; but root disease present in plot.Stand established after fire - but currently not a factor.,NA,NA,303.58,17.66,0,0,NA,4.1,3.02,0.64,0,183.77,9.63,0,0,3.21,0,70.25,0.15,0.36,0.02,1.71,4.93,1.37,146.17,35.76,75.92,19.51,16.25,55,NA,67.1,118.8,91,53.9,19.2,NA,NA,NA,NA,NA,NA,396.07,0.18,14.1,14,Montane Cordillera
4158751.643,2709347.521,1273001,0,2002-JUL-09,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirMoistCold,-1,9,3,-1,1070,V,T,U,0,TC,OP,SNGL,MS,U,CMI5-0231-FO1,203,980,577.76,287.05,0.1,0,NA,5.8,NA,NA,NA,283.56,139.43,0.3,0,NA,NA,0,NA,0.23,NA,1.51,9.32,3.39,28.8,9.91,28.8,9.91,0,54,NA,28.8,40,23.5,45.3,16.2,NA,NA,NA,NA,NA,NA,373.15,0.06,14.1,14,Montane Cordillera
4158753.08,2709337.202,1273001,0,2017-AUG-18,1,F,NA,BC,14,SBSMC2-01C,26,9,12,3,1087,V,T,U,0,TC,OP,MULT,LS,N,NA,NA,NA,714.44,236.38,1.41,0,NA,5.76,NA,NA,0,357.66,111.23,2.53,0,0,0,0,1.38,0.06,0.3,1.36,17.29,6.07,60.33,19.1,60.33,19.1,0,15,NA,50.3,55.2,26.2,NA,NA,NA,NA,NA,NA,NA,NA,341.25,0.13,14.1,14,Montane Cordillera
4131828.297,2702535.014,1279876,0,2003-AUG-18,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirMoistCold,-1,9,5,-1,1438,V,T,U,0,TC,OP,SNGL,MS,U,CMI5-0335-FO1,198,962,164.76,0.6,6.83,0,NA,0.82,NA,NA,NA,133.19,0.47,10.28,0,NA,NA,0,NA,0.39,NA,0.78,8.39,2.14,37.16,9.27,37.16,9.27,0,47,NA,18.2,18.9,53,53.9,34.7,NA,NA,NA,NA,NA,NA,412.9,0.14,14.1,14,Montane Cordillera
4131826.094,2702538.805,1279876,0,2017-JUL-12,1,F,NA,BC,14,ESSFMC-01,26,9,7,30,1475,V,T,U,0.3,TC,OP,COMP,TS,N,SNOW DAMAGE AFFECTING TREE QUALITY; BUT NOT A STAND DISTURBANCE.,NA,NA,171.52,39.89,5.39,0,NA,0.93,NA,NA,0,128.94,28.28,7.3,0,0,0,5.25,2.96,0.24,0.12,0.65,9.81,2.45,44.04,10.81,38.79,8.86,1.95,15,NA,43.6,46.2,62.7,NA,NA,NA,NA,NA,NA,NA,NA,398.9,0.15,14.1,14,Montane Cordillera
4118518.536,2641815.276,1300521,0,2002-JUL-04,0,N,NR,BC,14,Sub-BorealSpruceBabineMoistCold,-1,9,1,999,1020,V,T,U,0,TC,DE,SNGL,MS,U,CMI5-0173-FO1,203,980,264.93,54.86,19.34,2.7,NA,2.99,NA,NA,NA,148.29,27.12,18.94,1.53,NA,NA,11.25,NA,0.05,NA,4.76,9.26,2.58,48.87,10.36,37.62,8.67,1.69,53,NA,20.4,43.2,22,24.8,8.1,NA,NA,NA,NA,NA,NA,516.65,0.09,14.1,14,Montane Cordillera
4118529.439,2641814.001,1300521,0,2017-JUL-08,1,F,NA,BC,14,SBSMC2-01C,26,9,5,202,1026,V,T,U,0,TC,DE,MULT,LS,N,NA,NA,NA,344.57,73.15,15.94,2.39,NA,3.83,NA,NA,0,181.12,35.2,16.08,1.77,2.31,0,31.1,0.13,0.07,0.36,2.78,14.27,5.24,93.8,23.37,62.7,18.47,4.9,15,NA,49.2,52.6,14.2,NA,NA,NA,NA,NA,NA,NA,NA,394.68,0.11,14.1,14,Montane Cordillera
4366683.673,2790961.684,1211116,0,2005-JUN-18,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirGrahamMoistVeryCold,-1,10,70,234,1322,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0498-FO1,200,967,199.66,88.05,0.26,0,NA,1.35,NA,NA,NA,123.55,45.16,0.6,0,NA,NA,21.15,NA,0.1,NA,2.96,12.09,2.24,174.56,33.58,153.41,29.68,3.9,35,NA,37,43.1,26.8,15.4,NA,NA,NA,NA,NA,NA,NA,458.98,0.09,14.1,14,Montane Cordillera
4366684.936,2790959.902,1211116,0,2018-JUL-15,1,F,NA,BC,14,ESSFMV,29,10,70,234,1322,V,T,U,7.47,TC,OP,MULT,OG,N,SUCC; OLD GROWTH STRUCTURE WITH ABUNDANT BLOWDOWN AND CANOPY GAPS OPENING UP. TREE COMPOSITION TRANSITIONING TO BL.,NA,NA,236.58,58.61,0.19,0,NA,1.37,5.9,0.69,0,144.97,24.68,0.24,0,0.44,0,0,0.37,0.05,2.18,1.36,26.11,6.74,282.83,55.43,282.83,55.43,0,55,NA,77.5,101,35.8,45.1,52.4,NA,NA,NA,NA,NA,NA,482.58,0.1,14.1,14,Montane Cordillera
4356731.656,2774133.188,1217996,0,2002-AUG-18,0,N,NR,BC,14,BorealWhiteandBlackSpruceStikineDryCool,-1,10,4,-1,1013,V,T,U,0,TC,SP,SNGL,MS,U,CMI4-0144-FO1,200,967,97.46,43.5,5.59,0,NA,1.09,4.65,0.7,NA,60.67,20.88,11.46,0,NA,NA,34.39,NA,0.75,NA,0.49,12.34,4.24,254.73,68.9,220.34,63.74,5.16,48,NA,13.7,56.7,83.2,54.8,8.7,NA,NA,NA,NA,NA,NA,427.31,0.05,14.1,14,Montane Cordillera
4356739.308,2774141.287,1217996,0,2018-JUL-11,1,F,NA,BC,14,SWBMK,54,10,4,60,934,V,T,U,0,TC,OP,COMP,TS,N,NA,NA,NA,170.11,35.18,18.68,0,NA,1.42,2.32,0.45,0,97.9,14.84,21.48,0,1.42,2.19,4,0.8,0.21,1.33,1.15,7.59,2.3,146.4,37.47,142.4,36.87,0.6,15,NA,25.1,38.5,71,NA,NA,NA,NA,NA,NA,NA,NA,478.33,0.07,14.1,14,Montane Cordillera
4346772.587,2757296.084,1224876,0,2005-JUN-19,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirWetColdParkland,-1,10,52,85,1678,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0561-FO1,200,967,60.99,0,11.48,0,NA,0.88,NA,NA,NA,59.2,0,16.55,0,NA,NA,1.5,NA,0.16,NA,0.76,4.44,1.17,15.63,3.61,14.13,3.29,0.32,53,NA,5.3,5.8,32,24.1,4.8,NA,NA,NA,NA,NA,NA,488.93,0.07,14.1,14,Montane Cordillera
4346777.076,2757300.335,1224876,0,2018-JUL-13,1,F,NA,BC,14,ESSFWC3,29,10,52,85,1673,V,T,U,0,TC,OP,MULT,TS,N,NA,NA,NA,115.84,3.71,22.2,0.04,NA,1.51,0.58,0.17,0,88.09,4.04,28.2,0.02,2.31,0.19,0,1.23,0.06,0.03,1.08,9.94,2.32,38.13,6.86,38.13,6.86,0,15,NA,14.2,15.8,26.8,NA,NA,NA,NA,NA,NA,NA,NA,473.68,0.08,14.1,14,Montane Cordillera
4380474.557,2737393.56,1224886,0,2002-JUL-06,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirGrahamMoistVeryCold,-1,10,15,203,1485,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0161-FO1,200,967,227.03,18.66,15.66,0,NA,1.47,NA,NA,NA,138.23,10.2,12.24,0,NA,NA,11.2,NA,0.33,NA,5.4,4.63,1.6,19.4,4.73,8.2,3.05,1.68,50,NA,21.7,63.2,24.5,21.9,7.2,NA,NA,NA,NA,NA,NA,331.93,0.08,14.1,14,Montane Cordillera
4414194.779,2717523.957,1224896,0,2002-AUG-08,0,N,NR,BC,14,BorealWhiteandBlackSpruceGrahamWetCool,-1,10,45,18,1025,V,T,U,0,TM,DE,SNGL,MS,U,CMI4-0141-FO1,200,968,423.84,36.3,16.54,13.01,NA,5.11,NA,NA,NA,242.51,20.03,10.88,7.89,NA,NA,0,NA,0,NA,1.98,18.83,5.95,10.15,3.38,10.15,3.38,0,47,NA,31.1,39.9,6.5,13.2,12.3,NA,NA,NA,NA,NA,NA,431.4,0.06,14.1,14,Montane Cordillera
4353666.707,2730489.726,1231761,0,2000-AUG-01,0,N,NR,BC,14,Sub-BorealSpruceWillistonMoistCool,-1,10,17,269,998,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0025-FO1,200,967,320.04,13.65,5.21,0,NA,3.71,7.35,1.11,NA,187.6,8.13,3.92,0,NA,NA,33.54,NA,0.64,NA,NA,NA,NA,36.8,5.96,3.26,0.93,5.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4353672.511,2730477.757,1231761,0,2018-JUL-20,1,F,NA,BC,14,SBSMK2,54,10,17,269,968,V,T,U,0.71,TM,OP,SNGL,ES,N,TREE COVER ORIGIN: PL PLANTED WITH ABUNDANT NATURAL REGEN OF AT/AC/BL.SXW PLANTED IN DRAWS THROUGHOUT THE CUTBLOCK.'CL' TREATMENT IS BRUSHING OC COMPETING AT AND AC.,NA,NA,0.86,0,3.25,0,NA,NA,13.26,3.27,0,0.8,0,4.3,0,0.96,0,0,0.76,0.8,0.17,2.87,28.14,9.2,90.63,23.53,90.63,23.53,0,55,NA,65.1,77.4,30.3,31.4,46.3,NA,NA,NA,NA,NA,NA,450.18,0.12,14.1,14,Montane Cordillera
4418181.672,2647029.837,1245546,0,2000-JUL-30,0,N,NR,BC,14,BorealWhiteandBlackSprucePeaceMoistWarm,-1,10,35,124,755,V,T,U,0.64,TC,SP,SNGL,MS,U,CMI4-0012-FO1,200,968,149.09,8.2,12.84,2.06,NA,1.2,3.85,0.71,NA,97.76,4.29,10.66,1.28,NA,NA,1.92,NA,0.44,NA,NA,NA,NA,136.8,37.82,134.88,37.57,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4391347.578,2640062.615,1252421,0,2005-JUN-26,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirMisinchinkaWetCool,-1,10,30,258,1185,V,T,U,0,TC,DE,SNGL,MS,U,CMI4-0525-FO1,200,968,779.79,83.8,2.38,2.34,NA,4.38,NA,NA,NA,388.73,39.57,2.22,1.31,NA,NA,15.6,NA,0.02,NA,1.22,20.93,5.8,266.56,65.29,250.96,61.98,3.31,55,NA,28.6,44,25.8,18,28.8,NA,NA,NA,NA,NA,NA,511.74,0.07,14.1,14,Montane Cordillera
4246287.694,2702965.883,1259261,0,2002-AUG-21,0,N,NR,BC,14,BorealWhiteandBlackSpruceStikineDryCool,-1,10,13,255,860,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0194-FO1,199,965,181.84,4.45,0,0.81,NA,1.74,NA,NA,NA,93.98,2.79,0,0.53,NA,NA,0,NA,0.37,NA,1.75,5.18,2.12,9.11,2.83,9.11,2.83,0,55,NA,21.6,29.7,31.7,17.6,6.3,NA,NA,NA,NA,NA,NA,377.68,0.08,14.1,14,Montane Cordillera
4246296.223,2702942.417,1259261,0,2018-JUL-04,1,F,NA,BC,12,BWBSDK,54,10,14,260,912,V,T,U,0,TC,OP,MULT,TS,N,NA,NA,NA,55.51,112.1,0.03,0,NA,1.73,NA,NA,0,30.98,57.5,0.03,0,0.8,0,0,1.12,0.35,1.69,1.12,17.48,5.92,47.46,15.5,47.46,15.5,0,15,NA,19.8,37.1,17.3,NA,NA,NA,NA,NA,NA,NA,NA,488.43,0.07,14.1,14,Montane Cordillera
4364499.119,2633104.158,1259296,0,2001-JUN-17,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirMisinchinkaWetCool,-1,10,30,21,1465,V,N,U,0,ST,OP,NA,MS,U,CMI4-0068-FO1,200,970,1.21,0,7.63,0,NA,0.02,NA,NA,NA,0.84,0,16.59,0,NA,NA,0,NA,4.94,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4364507.418,2633103.068,1259296,0,2018-JUL-09,1,F,NA,BC,14,ESSFWC3,29,10,30,21,1388,V,N,U,0.64,ST,DE,NA,ES,N,SNOW: AVALANCHE PRONE SITE. DIFFICULT FOR TREES TO ESTABLISH.DISTURBANCE YEAR/EXTENT: BASED ON SNOW PACK ACCUMULATION IN ANY PARTICULAR YEAR. ALDER IS PERSISTANT IN THIS DISTURBANCE REGIME.,NA,NA,2.32,0.57,6.07,0,NA,0.05,NA,NA,0,4.8,0.43,9.38,0,21.96,0,0,0.29,1,0,1.05,2.71,0.63,1.6,0.37,1.6,0.37,0,55,NA,21.4,22.9,56.7,59.8,65.7,NA,NA,NA,NA,NA,NA,302.93,0.24,14.1,14,Montane Cordillera
4320728.386,2636125.705,1266166,0,2002-AUG-13,0,N,NR,BC,14,Sub-BorealSpruceWillistonMoistCool,-1,10,30,310,840,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0222-FO1,199,964,391.37,93.99,0,0,NA,3.24,NA,NA,NA,210.42,45.94,0,0,NA,NA,0,NA,0.34,NA,0.93,31.03,11.42,331.15,111.03,331.15,111.03,0,49,NA,30.6,48.3,17.9,20.9,7.4,NA,NA,NA,NA,NA,NA,380.88,0.09,14.1,14,Montane Cordillera
4320729.653,2636123.917,1266166,0,2018-JUL-06,1,F,NA,BC,14,SBSMK2,54,10,30,310,803,V,T,U,0,TB,SP,SNGL,ES,N,REGEN TYPE: PLA - HIGH VEGETAION COMPETITION AND/OR SNOW PRESS RESULTING IN HIGH MORTALITY OF PLANTED PINE. NATURAL REGEN OF AT AND EP ARE THE DOMINANT TREE SPECIES.,NA,NA,0,0,3.63,0,NA,NA,16.7,4.52,0,0,0,4.36,0,8.88,0,9.15,0.62,0.52,0.04,0.62,29.36,9.84,263.22,58.9,254.07,57.24,1.66,55,NA,89.1,167.5,21.7,19.2,18.8,NA,NA,NA,NA,NA,NA,485.98,0.14,14.1,14,Montane Cordillera
4388379.246,2596296.772,1266186,0,2003-JUL-17,0,N,NR,BC,14,Sub-BorealSpruceFinlay-PeaceWetCool,-1,10,0,999,645,V,N,U,0,SL,DE,NA,MS,U,CMI4-0319-FO1,200,969,83.7,0,0,0,NA,1.2,NA,NA,NA,44.53,0,0,0,NA,NA,0,NA,2.48,NA,1.56,11.67,3.65,43.81,12.73,43.81,12.73,0,55,NA,2.3,2.6,83.9,66.2,48,NA,NA,NA,NA,NA,NA,296.28,0.05,14.1,14,Montane Cordillera
4422236.7,2576429.005,1266196,0,2003-JUL-18,0,N,NR,BC,14,BorealWhiteandBlackSpruceMurrayWetCool,-1,10,10,340,1020,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0442-FO1,200,969,247.67,32.09,0,0,NA,2.14,NA,NA,NA,135.75,18.47,0,0,NA,NA,0,NA,0.69,NA,3.1,7.84,2.27,41.17,12.67,41.17,12.67,0,55,NA,47.3,66.5,52.6,51.6,47.1,NA,NA,NA,NA,NA,NA,480.75,0.09,14.1,14,Montane Cordillera
4260044.461,2649191.42,1273031,0,2003-AUG-28,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirOminecaMoistVeryCold,-1,10,8,290,1140,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0484-FO1,199,966,109.64,0.61,10.5,1.01,NA,0.76,NA,NA,NA,74.39,0.4,10.94,0.69,NA,NA,6.98,NA,0.48,NA,3.61,7.53,2.18,41.17,7.49,34.19,6.44,1.05,55,NA,26.4,28.6,38.1,28,17.5,NA,NA,NA,NA,NA,NA,479.73,0.04,14.1,14,Montane Cordillera
4260045.325,2649190.957,1273031,0,2018-JUL-08,1,F,NA,BC,14,ESSFMV3,29,10,8,290,1143,V,T,U,0.53,TC,OP,MULT,TS,N,NA,NA,NA,99.28,30.09,13.94,0,NA,0.73,NA,NA,0,66.56,18.01,12.03,0,0.85,0.09,0,0.9,0.79,2.28,1.1,9.51,3.33,60.44,15.85,60.44,15.85,0,15,NA,21.8,44.9,20.1,NA,NA,NA,NA,NA,NA,NA,NA,450.88,0.1,14.1,14,Montane Cordillera
4419326.439,2532613.134,1279961,0,2000-JUL-28,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirBullmooseMoistVeryCold,-1,10,46,244,1190,V,T,U,0.67,TC,SP,SNGL,MS,U,CMI4-0001-FO1,200,969,281.43,5.19,0.36,0,NA,2.71,NA,NA,NA,152.74,2.7,0.49,0,NA,NA,6.02,NA,0.3,NA,NA,NA,NA,80.17,25.18,74.15,23.51,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4419326.898,2532614.001,1279961,0,2018-JUL-07,1,F,NA,BC,14,ESSF MV 2,-1,10,46,244,1190,V,T,U,0,TC,DE,MULT,TS,N,NA,NA,NA,59.61,163.29,3.14,0,NA,1.76,NA,NA,0,36.7,85.18,3.07,0,12.47,0,0,0.79,0.1,0.22,3.25,12.22,3.15,188.1,60.86,188.1,60.86,0,45,NA,32.9,38.8,30.8,23,14,NA,NA,NA,NA,NA,NA,422.48,0.13,14.1,14,Montane Cordillera
4436283.358,2522688.651,1279966,0,2003-JUL-15,0,N,NR,BC,14,BorealWhiteandBlackSpruceMurrayWetCool,-1,10,24,4,1050,V,T,U,0,TC,DE,SNGL,MS,U,CMI4-0378-FO1,200,969,413.98,18.21,6.88,9.36,NA,7.58,NA,NA,NA,224.3,8.97,4.78,4.98,NA,NA,13.5,NA,0.29,NA,1.31,17.9,6,18.61,3.82,5.11,1.79,2.03,52,NA,19.3,33.6,21.1,17.7,30,NA,NA,NA,NA,NA,NA,492.19,0.06,14.1,14,Montane Cordillera
4436284.326,2522692.578,1279966,0,2018-JUL-06,1,F,NA,BC,14,EESF MVK,-1,10,24,4,1050,V,T,U,0,TC,DE,SNGL,MS,N,NA,NA,NA,459.66,93.33,0.01,15.52,NA,7.68,0.48,0.1,0,241.19,46.62,0.05,8.82,0,0,0,0.12,0.09,1.88,2.1,11.97,3.85,14.74,4.9,14.74,4.9,0,15,NA,31.1,35.1,22.8,NA,NA,NA,NA,NA,NA,NA,NA,419.15,0.1,14.1,14,Montane Cordillera
4172421.376,2655496.189,1286771,0,2001-JUN-21,0,N,NR,BC,14,Sub-BorealSpruceTaklaWetCool,-1,10,3,-1,1036,V,N,U,0,ST,OP,NA,MS,U,CMI4-0081-FO1,203,980,0,0,0.43,0,NA,NA,NA,NA,NA,0,0,0.75,0,NA,NA,15.13,NA,0.23,NA,NA,NA,NA,43.71,10.65,28.58,7.55,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4172438.58,2655499.187,1286771,0,2014-JUL-22,1,F,NA,BC,14,Sub-BorealSpruceTaklaWetCool,-1,10,3,316,855,V,T,U,0,TC,OP,SNGL,ES,N,CMI4-0081-FO1,NA,NA,14.33,0,6.67,0,NA,0.41,0.12,0.02,0,13.61,0,7.77,0,9.3,0.85,0,0.29,0.32,0.33,1.37,4.63,1.27,0,0,0,0,0,35,NA,235.4,258.4,96.9,81.2,NA,NA,NA,NA,NA,NA,NA,367.28,0.25,14.1,14,Montane Cordillera
4162374.8,2638599.813,1293651,0,2003-AUG-19,0,N,NR,BC,14,Sub-BorealSpruceTaklaWetCool,-1,10,14,227,990,V,T,U,0,TC,OP,SNGL,MS,U,CMI5-0435-FO1,203,980,0,0,5.62,0,NA,0,3.05,0.46,NA,0,0,9.35,0,NA,NA,6.4,NA,2.41,NA,0.04,10.49,3.52,103.27,33.47,96.87,31.06,2.41,28,NA,7.3,8.3,52,21.4,NA,NA,NA,NA,NA,NA,NA,285.18,0.12,14.1,14,Montane Cordillera
4162374.401,2638601.142,1293651,0,2017-AUG-21,1,F,NA,BC,14,SBSWK3-04,21,10,15,228,1062,V,T,U,0,TC,OP,SNGL,MS,N,YEARS ARE ESTIMATED BASED ON STAND AGE.,NA,NA,88.44,0,16.2,0,NA,2.95,NA,NA,0,62.68,0,12.21,0,6.1,0.22,0,0.34,0.54,0.02,0.05,2.41,0.67,61.05,13.61,61.05,13.61,0,35,NA,25.4,32.4,35.4,22.6,NA,NA,NA,NA,NA,NA,NA,220.03,0.25,14.1,14,Montane Cordillera
4196185.707,2618519.763,1293661,0,2001-JUN-22,0,N,NR,BC,14,Sub-BorealSpruceDryCool,-1,10,4,-1,895,V,T,U,48.47,TM,OP,SNGL,MS,U,CMI4-0040-FO1,203,980,594.01,88.18,0.76,3.27,NA,5.94,NA,NA,NA,369.68,42.77,1.22,2.53,NA,NA,2.33,NA,0.65,NA,NA,NA,NA,260.84,85.03,258.51,84.54,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4196187.036,2618520.164,1293661,0,2014-JUL-24,1,F,NA,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,10,4,-1,895,V,T,U,0.37,TM,DE,SNGL,LS,N,CMI4-0040-FO1,NA,NA,673.71,84.82,0,4.2,NA,5.84,1.46,0.39,0,384.25,36.43,0,3.29,1.3,0,3,0.74,0.22,0.3,2.95,16.53,5.42,247.64,75.91,244.64,75.29,0.62,35,NA,49.5,99.8,30.3,10.4,NA,NA,NA,NA,NA,NA,NA,285.13,0.19,14.1,14,Montane Cordillera
4280796.556,2568455.399,1293686,0,2002-AUG-20,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirOminecaMoistVeryCold,-1,10,28,325,1220,V,T,U,0.82,TC,OP,SNGL,MS,U,CMI4-0186-FO1,203,980,108.7,0,2.23,0,NA,1.5,NA,NA,NA,72.14,0,2.43,0,NA,NA,40.23,NA,0.29,NA,0.42,13.21,4.61,83.39,13.77,43.16,7.73,6.04,49,NA,15.3,35.6,35.9,25.2,15.1,NA,NA,NA,NA,NA,NA,429.55,0.06,14.1,14,Montane Cordillera
