nfi_plot,loc_id,VARIABLE,ZERO_CHECK,YEAR_X0,YEAR_X1,YEAR_X2,VALUE_X0,VALUE_X1,VALUE_X2
1307391,0,Herbs,NTN,2002,2017,NA,0.33,0.08,NA
1307391,0,Bryophytes,NA,2002,2017,NA,NA,0.25,NA
1307391,0,Fine WD,NTN,2002,2017,NA,8.42,0.98,NA
1307391,0,Sm WD,NTN,2002,2017,NA,4.34,2.82,NA
1307391,0,Coarse WD,NTN,2002,2017,NA,4.89,18.47,NA
1307391,0,Round WD,NTN,2002,2017,NA,4.89,17.97,NA
1307391,0,Odd WD,ZTN,2002,2017,NA,0,0.5,NA
1307391,0,Forest Floor 8mm,NTN,2002,2017,NA,21,45,NA
1307391,0,For Floor Total,NTN,2002,2017,NA,50.6,59.8,NA
1307401,0,Stump,NA,2001,2017,NA,NA,0.19,NA
1307401,0,Sm Stump,NA,2001,2017,NA,NA,0,NA
1307401,0,Lg Live Tree,NTN,2001,2017,NA,152.16,224.03,NA
1307401,0,Lg Dead Tree,ZTZ,2001,2017,NA,0,0,NA
1307401,0,Sm Live Tree,NTN,2001,2017,NA,0.29,1.08,NA
1307401,0,Sm Dead Tree,ZTN,2001,2017,NA,0,0.13,NA
1307401,0,Lg Live Shrub,NA,2001,2017,NA,NA,9.13,NA
1307401,0,Lg Dead Shrub,NA,2001,2017,NA,NA,0.36,NA
1307401,0,Sm Shrub,NA,2001,2017,NA,NA,1.48,NA
1307401,0,Herbs,NTN,2001,2017,NA,1.08,0.21,NA
1307401,0,Bryophytes,NA,2001,2017,NA,NA,0.92,NA
1307401,0,Fine WD,NA,2001,2017,NA,NA,0.58,NA
1307401,0,Sm WD,NA,2001,2017,NA,NA,3.57,NA
1307401,0,Coarse WD,NTN,2001,2017,NA,43.58,32.93,NA
1307401,0,Round WD,NTN,2001,2017,NA,43.58,30.5,NA
1307401,0,Odd WD,ZTN,2001,2017,NA,0,2.43,NA
1307401,0,Forest Floor 8mm,NA,2001,2017,NA,NA,48.6,NA
1307401,0,For Floor Total,NA,2001,2017,NA,NA,49.9,NA
1314286,0,Stump,NA,2002,2017,NA,NA,NA,NA
1314286,0,Sm Stump,NA,2002,2017,NA,NA,0,NA
1314286,0,Lg Live Tree,ZTZ,2002,2017,NA,0,0,NA
1314286,0,Lg Dead Tree,ZTZ,2002,2017,NA,0,0,NA
1314286,0,Sm Live Tree,ZTZ,2002,2017,NA,0,0,NA
1314286,0,Sm Dead Tree,ZTZ,2002,2017,NA,0,0,NA
1314286,0,Lg Live Shrub,NA,2002,2017,NA,NA,0,NA
1314286,0,Lg Dead Shrub,NA,2002,2017,NA,NA,0,NA
1314286,0,Sm Shrub,NA,2002,2017,NA,NA,0,NA
1314286,0,Herbs,NTN,2002,2017,NA,1.56,1,NA
1314286,0,Bryophytes,NA,2002,2017,NA,NA,0.01,NA
1314286,0,Fine WD,ZTN,2002,2017,NA,0,0.18,NA
1314286,0,Sm WD,NTN,2002,2017,NA,2.02,2.48,NA
1314286,0,Coarse WD,NTZ,2002,2017,NA,5.35,0,NA
1314286,0,Round WD,NTZ,2002,2017,NA,5.35,0,NA
1314286,0,Odd WD,ZTZ,2002,2017,NA,0,0,NA
1314286,0,Forest Floor 8mm,NA,2002,2017,NA,NA,22.3,NA
1314286,0,For Floor Total,NTN,2002,2017,NA,13.5,22.6,NA
1321141,0,Stump,NA,2002,NA,NA,NA,NA,NA
1321141,0,Sm Stump,NA,2002,NA,NA,NA,NA,NA
1321141,0,Lg Live Tree,NA,2002,NA,NA,269.35,NA,NA
1321141,0,Lg Dead Tree,NA,2002,NA,NA,62.72,NA,NA
1321141,0,Sm Live Tree,NA,2002,NA,NA,1.1,NA,NA
1321141,0,Sm Dead Tree,NA,2002,NA,NA,1.72,NA,NA
1321141,0,Lg Live Shrub,NA,2002,NA,NA,NA,NA,NA
1321141,0,Lg Dead Shrub,NA,2002,NA,NA,NA,NA,NA
1321141,0,Sm Shrub,NA,2002,NA,NA,NA,NA,NA
1321141,0,Herbs,NA,2002,NA,NA,0.54,NA,NA
1321141,0,Bryophytes,NA,2002,NA,NA,NA,NA,NA
1321141,0,Fine WD,NA,2002,NA,NA,1.87,NA,NA
1321141,0,Sm WD,NA,2002,NA,NA,5.73,NA,NA
1321141,0,Coarse WD,NA,2002,NA,NA,3.87,NA,NA
1321141,0,Round WD,NA,2002,NA,NA,3.87,NA,NA
1321141,0,Odd WD,NA,2002,NA,NA,0,NA,NA
1321141,0,Forest Floor 8mm,NA,2002,NA,NA,24,NA,NA
1321141,0,For Floor Total,NA,2002,NA,NA,28.9,NA,NA
1328041,0,Stump,NA,2003,2017,NA,NA,NA,NA
1328041,0,Sm Stump,NA,2003,2017,NA,NA,0,NA
1328041,0,Lg Live Tree,NTN,2003,2017,NA,246.8,110.87,NA
1328041,0,Lg Dead Tree,NTN,2003,2017,NA,26.53,143.64,NA
1328041,0,Sm Live Tree,NTN,2003,2017,NA,6.24,1.54,NA
1328041,0,Sm Dead Tree,NTN,2003,2017,NA,1.31,0.16,NA
1328041,0,Lg Live Shrub,NA,2003,2017,NA,NA,1.97,NA
1328041,0,Lg Dead Shrub,NA,2003,2017,NA,NA,0,NA
1328041,0,Sm Shrub,NA,2003,2017,NA,NA,1.33,NA
1328041,0,Herbs,NTN,2003,2017,NA,0.21,0.21,NA
1328041,0,Bryophytes,NA,2003,2017,NA,NA,0.45,NA
1328041,0,Fine WD,NTN,2003,2017,NA,5.95,3.3,NA
1328041,0,Sm WD,NTN,2003,2017,NA,0.81,7.5,NA
1328041,0,Coarse WD,NTN,2003,2017,NA,46.96,44.74,NA
1328041,0,Round WD,NTN,2003,2017,NA,40.39,43.72,NA
1328041,0,Odd WD,NTN,2003,2017,NA,6.57,1.02,NA
1328041,0,Forest Floor 8mm,NTN,2003,2017,NA,25,34.1,NA
1328041,0,For Floor Total,NTN,2003,2017,NA,49,44.3,NA
1355561,0,Stump,NA,2002,2017,NA,NA,1.49,NA
1355561,0,Sm Stump,NA,2002,2017,NA,NA,0,NA
1355561,0,Lg Live Tree,NTN,2002,2017,NA,49.05,46.06,NA
1355561,0,Lg Dead Tree,NTN,2002,2017,NA,161.97,89.75,NA
1355561,0,Sm Live Tree,NTN,2002,2017,NA,4.31,0.15,NA
1355561,0,Sm Dead Tree,ZTZ,2002,2017,NA,0,0,NA
1355561,0,Lg Live Shrub,NA,2002,2017,NA,NA,0,NA
1355561,0,Lg Dead Shrub,NA,2002,2017,NA,NA,0,NA
1355561,0,Sm Shrub,NA,2002,2017,NA,NA,1.17,NA
1355561,0,Herbs,NTN,2002,2017,NA,0.12,0.28,NA
1355561,0,Bryophytes,NA,2002,2017,NA,NA,0.17,NA
1355561,0,Fine WD,NTN,2002,2017,NA,2.22,4.33,NA
1355561,0,Sm WD,NTN,2002,2017,NA,10.67,13.21,NA
1355561,0,Coarse WD,NTN,2002,2017,NA,30.83,109.99,NA
1355561,0,Round WD,NTN,2002,2017,NA,30.83,109.99,NA
1355561,0,Odd WD,ZTZ,2002,2017,NA,0,0,NA
1355561,0,Forest Floor 8mm,NTN,2002,2017,NA,19.7,38.2,NA
1355561,0,For Floor Total,NTN,2002,2017,NA,36.9,43.3,NA
1328066,0,Stump,NTN,2001,2014,NA,3.12,1.63,NA
1328066,0,Sm Stump,NA,2001,2014,NA,NA,0,NA
1328066,0,Lg Live Tree,NTN,2001,2014,NA,3.49,31.55,NA
1328066,0,Lg Dead Tree,NTZ,2001,2014,NA,3.98,0,NA
1328066,0,Sm Live Tree,NTN,2001,2014,NA,10.47,35.73,NA
1328066,0,Sm Dead Tree,ZTN,2001,2014,NA,0,1.96,NA
1328066,0,Lg Live Shrub,NA,2001,2014,NA,NA,10.01,NA
1328066,0,Lg Dead Shrub,NA,2001,2014,NA,NA,1.33,NA
1328066,0,Sm Shrub,NA,2001,2014,NA,NA,1.16,NA
1328066,0,Herbs,NTN,2001,2014,NA,0.24,0.16,NA
1328066,0,Bryophytes,NA,2001,2014,NA,NA,0.89,NA
1328066,0,Fine WD,NA,2001,2014,NA,NA,0.83,NA
1328066,0,Sm WD,NA,2001,2014,NA,NA,3.29,NA
1328066,0,Coarse WD,NTN,2001,2014,NA,20.27,6.58,NA
1328066,0,Round WD,NTN,2001,2014,NA,19.26,6.58,NA
1328066,0,Odd WD,NTZ,2001,2014,NA,1.01,0,NA
1328066,0,Forest Floor 8mm,NA,2001,2014,NA,NA,24.3,NA
1328066,0,For Floor Total,NA,2001,2014,NA,NA,71.2,NA
1334956,0,Stump,NA,2003,2014,NA,NA,NA,NA
1334956,0,Sm Stump,NA,2003,2014,NA,NA,0,NA
1334956,0,Lg Live Tree,NTZ,2003,2014,NA,259.31,0,NA
1334956,0,Lg Dead Tree,NTN,2003,2014,NA,33.96,109.32,NA
1334956,0,Sm Live Tree,NTZ,2003,2014,NA,1.16,0,NA
1334956,0,Sm Dead Tree,NTN,2003,2014,NA,0.99,0.01,NA
1334956,0,Lg Live Shrub,NA,2003,2014,NA,NA,0,NA
1334956,0,Lg Dead Shrub,NA,2003,2014,NA,NA,0,NA
1334956,0,Sm Shrub,NA,2003,2014,NA,NA,0.26,NA
1334956,0,Herbs,NTN,2003,2014,NA,0.19,0.56,NA
1334956,0,Bryophytes,NA,2003,2014,NA,NA,0.69,NA
1334956,0,Fine WD,NTN,2003,2014,NA,1.84,3.28,NA
1334956,0,Sm WD,NTN,2003,2014,NA,6.7,8.77,NA
1334956,0,Coarse WD,NTN,2003,2014,NA,12.96,19.74,NA
1334956,0,Round WD,NTN,2003,2014,NA,12.96,19.74,NA
1334956,0,Odd WD,ZTZ,2003,2014,NA,0,0,NA
1334956,0,Forest Floor 8mm,NTN,2003,2014,NA,19.6,6.6,NA
1334956,0,For Floor Total,NTN,2003,2014,NA,20.4,7.9,NA
1334961,0,Stump,NA,2003,2014,NA,NA,2.04,NA
1334961,0,Sm Stump,NA,2003,2014,NA,NA,0,NA
1334961,0,Lg Live Tree,NTN,2003,2014,NA,204.68,56.29,NA
1334961,0,Lg Dead Tree,NTN,2003,2014,NA,24.41,67.59,NA
1334961,0,Sm Live Tree,NTN,2003,2014,NA,1.52,3.78,NA
1334961,0,Sm Dead Tree,NTZ,2003,2014,NA,0.22,0,NA
1334961,0,Lg Live Shrub,NA,2003,2014,NA,NA,0,NA
1334961,0,Lg Dead Shrub,NA,2003,2014,NA,NA,0,NA
1334961,0,Sm Shrub,NA,2003,2014,NA,NA,0.47,NA
1334961,0,Herbs,NTN,2003,2014,NA,0.25,0.01,NA
1334961,0,Bryophytes,NA,2003,2014,NA,NA,5.39,NA
1334961,0,Fine WD,NTN,2003,2014,NA,6.1,4.47,NA
1334961,0,Sm WD,NTN,2003,2014,NA,4.66,8.47,NA
1334961,0,Coarse WD,NTN,2003,2014,NA,47.66,103.31,NA
1334961,0,Round WD,NTN,2003,2014,NA,47.66,103.31,NA
1334961,0,Odd WD,ZTZ,2003,2014,NA,0,0,NA
1334961,0,Forest Floor 8mm,NTN,2003,2014,NA,35.1,47,NA
1334961,0,For Floor Total,NTN,2003,2014,NA,38.4,55.8,NA
1348741,0,Stump,NA,2003,2014,NA,NA,5.55,NA
1348741,0,Sm Stump,NA,2003,2014,NA,NA,0,NA
1348741,0,Lg Live Tree,NTN,2003,2014,NA,114.43,120.76,NA
1348741,0,Lg Dead Tree,NTN,2003,2014,NA,19.62,21.65,NA
1348741,0,Sm Live Tree,NTN,2003,2014,NA,5.74,7.19,NA
1348741,0,Sm Dead Tree,NTN,2003,2014,NA,2.51,0.01,NA
1348741,0,Lg Live Shrub,NA,2003,2014,NA,NA,1.14,NA
1348741,0,Lg Dead Shrub,NA,2003,2014,NA,NA,0,NA
1348741,0,Sm Shrub,NA,2003,2014,NA,NA,0.53,NA
1348741,0,Herbs,NTN,2003,2014,NA,0.39,0.31,NA
1348741,0,Bryophytes,NA,2003,2014,NA,NA,0.73,NA
1348741,0,Fine WD,NTN,2003,2014,NA,8.73,3.08,NA
1348741,0,Sm WD,NTN,2003,2014,NA,2.91,4.89,NA
1348741,0,Coarse WD,NTN,2003,2014,NA,100.96,82.71,NA
1348741,0,Round WD,NTN,2003,2014,NA,98.75,82.71,NA
1348741,0,Odd WD,NTZ,2003,2014,NA,2.21,0,NA
1348741,0,Forest Floor 8mm,NTN,2003,2014,NA,26.5,51.1,NA
1348741,0,For Floor Total,NTN,2003,2014,NA,78.6,84.2,NA
1355576,0,Stump,NA,2003,2017,NA,NA,NA,NA
1355576,0,Sm Stump,NA,2003,2017,NA,NA,0,NA
1355576,0,Lg Live Tree,NTZ,2003,2017,NA,75.14,0,NA
1355576,0,Lg Dead Tree,NTN,2003,2017,NA,310.53,243.58,NA
1355576,0,Sm Live Tree,ZTZ,2003,2017,NA,0,0,NA
1355576,0,Sm Dead Tree,ZTZ,2003,2017,NA,0,0,NA
1355576,0,Lg Live Shrub,NA,2003,2017,NA,NA,0,NA
1355576,0,Lg Dead Shrub,NA,2003,2017,NA,NA,0,NA
1355576,0,Sm Shrub,NA,2003,2017,NA,NA,0.35,NA
1355576,0,Herbs,ZTN,2003,2017,NA,0,0.44,NA
1355576,0,Bryophytes,NA,2003,2017,NA,NA,0.27,NA
1355576,0,Fine WD,NTN,2003,2017,NA,1.68,1.81,NA
1355576,0,Sm WD,NTN,2003,2017,NA,8.33,9.84,NA
1355576,0,Coarse WD,NTN,2003,2017,NA,38.72,48.93,NA
1355576,0,Round WD,NTN,2003,2017,NA,38.72,48.24,NA
1355576,0,Odd WD,ZTN,2003,2017,NA,0,0.69,NA
1355576,0,Forest Floor 8mm,NTN,2003,2017,NA,20,26.5,NA
1355576,0,For Floor Total,NTN,2003,2017,NA,29.7,30.2,NA
1355591,0,Stump,NTN,2003,2014,NA,5.4,0.21,NA
1355591,0,Sm Stump,NA,2003,2014,NA,NA,0,NA
1355591,0,Lg Live Tree,ZTN,2003,2014,NA,0,5.13,NA
1355591,0,Lg Dead Tree,ZTZ,2003,2014,NA,0,0,NA
1355591,0,Sm Live Tree,NTN,2003,2014,NA,0.14,14.57,NA
1355591,0,Sm Dead Tree,ZTN,2003,2014,NA,0,0.03,NA
1355591,0,Lg Live Shrub,NA,2003,2014,NA,NA,2.07,NA
1355591,0,Lg Dead Shrub,NA,2003,2014,NA,NA,0,NA
1355591,0,Sm Shrub,NA,2003,2014,NA,NA,0.33,NA
1355591,0,Herbs,NTN,2003,2014,NA,2.16,0.59,NA
1355591,0,Bryophytes,NA,2003,2014,NA,NA,1.8,NA
1355591,0,Fine WD,NTN,2003,2014,NA,3.28,0.7,NA
1355591,0,Sm WD,NTN,2003,2014,NA,5.66,1.07,NA
1355591,0,Coarse WD,NTN,2003,2014,NA,9.34,6.66,NA
1355591,0,Round WD,NTN,2003,2014,NA,7.88,6.66,NA
1355591,0,Odd WD,NTZ,2003,2014,NA,1.46,0,NA
1355591,0,Forest Floor 8mm,NTN,2003,2014,NA,13.8,40.9,NA
1355591,0,For Floor Total,NTN,2003,2014,NA,16.8,45.3,NA
1355611,0,Stump,NA,2000,2009,2014,NA,NA,1.13
1355611,0,Sm Stump,NA,2000,2009,2014,NA,NA,0
1355611,0,Lg Live Tree,NTZ,2000,2009,2014,15.48,5.89,0
1355611,0,Lg Dead Tree,ZTZ,2000,2009,2014,0,0,0
1355611,0,Sm Live Tree,NTZ,2000,2009,2014,0,24.58,0
1355611,0,Sm Dead Tree,ZTZ,2000,2009,2014,0,0,0
1355611,0,Lg Live Shrub,NTN,2000,2009,2014,NA,0.19,0.01
1355611,0,Lg Dead Shrub,ZTZ,2000,2009,2014,NA,0,0
1355611,0,Sm Shrub,NTN,2000,2009,2014,NA,0.67,0.69
1355611,0,Herbs,NTN,2000,2009,2014,1.1,0.86,1.35
1355611,0,Bryophytes,NTN,2000,2009,2014,NA,0.24,1.23
1355611,0,Fine WD,NTN,2000,2009,2014,NA,0.87,0.07
1355611,0,Sm WD,NTN,2000,2009,2014,NA,7.15,1.72
1355611,0,Coarse WD,NTN,2000,2009,2014,58.47,60.45,31.82
1355611,0,Round WD,NTN,2000,2009,2014,32.66,56.43,31.82
1355611,0,Odd WD,NTZ,2000,2009,2014,25.81,4.02,0
1355611,0,Forest Floor 8mm,NTN,2000,2009,2014,NA,35,12.9
1355611,0,For Floor Total,NTN,2000,2009,2014,NA,47.2,14.2
1355666,0,Stump,NA,NA,2016,NA,NA,2.8,NA
1355666,0,Sm Stump,NA,NA,2016,NA,NA,0,NA
1355666,0,Lg Live Tree,NA,NA,2016,NA,NA,113.9,NA
1355666,0,Lg Dead Tree,NA,NA,2016,NA,NA,0,NA
1355666,0,Sm Live Tree,NA,NA,2016,NA,NA,12.61,NA
1355666,0,Sm Dead Tree,NA,NA,2016,NA,NA,0,NA
1355666,0,Lg Live Shrub,NA,NA,2016,NA,NA,0.61,NA
1355666,0,Lg Dead Shrub,NA,NA,2016,NA,NA,0.44,NA
1355666,0,Sm Shrub,NA,NA,2016,NA,NA,0.01,NA
1355666,0,Herbs,NA,NA,2016,NA,NA,0.02,NA
1355666,0,Bryophytes,NA,NA,2016,NA,NA,1.08,NA
1355666,0,Fine WD,NA,NA,2016,NA,NA,0.43,NA
1355666,0,Sm WD,NA,NA,2016,NA,NA,3.93,NA
1355666,0,Coarse WD,NA,NA,2016,NA,NA,26.7,NA
1355666,0,Round WD,NA,NA,2016,NA,NA,14.24,NA
1355666,0,Odd WD,NA,NA,2016,NA,NA,12.46,NA
1355666,0,Forest Floor 8mm,NA,NA,2016,NA,NA,38.4,NA
1355666,0,For Floor Total,NA,NA,2016,NA,NA,79,NA
1362461,0,Stump,NA,2002,2014,NA,NA,1,NA
1362461,0,Sm Stump,NA,2002,2014,NA,NA,0,NA
1362461,0,Lg Live Tree,NTN,2002,2014,NA,156.95,41.31,NA
1362461,0,Lg Dead Tree,NTN,2002,2014,NA,9.14,97.44,NA
1362461,0,Sm Live Tree,ZTZ,2002,2014,NA,0,0,NA
1362461,0,Sm Dead Tree,NTN,2002,2014,NA,0.86,1.47,NA
1362461,0,Lg Live Shrub,NA,2002,2014,NA,NA,0,NA
1362461,0,Lg Dead Shrub,NA,2002,2014,NA,NA,0,NA
1362461,0,Sm Shrub,NA,2002,2014,NA,NA,1.64,NA
1362461,0,Herbs,NTN,2002,2014,NA,0.31,0.29,NA
1362461,0,Bryophytes,NA,2002,2014,NA,NA,6.74,NA
1362461,0,Fine WD,NTN,2002,2014,NA,1.65,2.13,NA
1362461,0,Sm WD,NTN,2002,2014,NA,0.43,2.32,NA
1362461,0,Coarse WD,NTN,2002,2014,NA,2.31,30.9,NA
1362461,0,Round WD,NTN,2002,2014,NA,2.06,30.48,NA
1362461,0,Odd WD,NTN,2002,2014,NA,0.25,0.42,NA
1362461,0,Forest Floor 8mm,NTN,2002,2014,NA,11.5,20.8,NA
1362461,0,For Floor Total,NTN,2002,2014,NA,17.2,22.9,NA
1362476,0,Stump,NA,2004,2013,NA,NA,4.4,NA
1362476,0,Sm Stump,NA,2004,2013,NA,NA,0,NA
1362476,0,Lg Live Tree,NTZ,2004,2013,NA,185.18,0,NA
1362476,0,Lg Dead Tree,NTZ,2004,2013,NA,32.23,0,NA
1362476,0,Sm Live Tree,NTZ,2004,2013,NA,4.59,0,NA
1362476,0,Sm Dead Tree,NTZ,2004,2013,NA,2.24,0,NA
1362476,0,Lg Live Shrub,NA,2004,2013,NA,NA,0,NA
1362476,0,Lg Dead Shrub,NA,2004,2013,NA,NA,0,NA
1362476,0,Sm Shrub,NA,2004,2013,NA,NA,0.22,NA
1362476,0,Herbs,NTN,2004,2013,NA,0.26,0.48,NA
1362476,0,Bryophytes,NA,2004,2013,NA,NA,1.6,NA
1362476,0,Fine WD,NA,2004,2013,NA,NA,0.51,NA
1362476,0,Sm WD,ZTN,2004,2013,NA,0,8.75,NA
1362476,0,Coarse WD,NTN,2004,2013,NA,29.59,6.33,NA
1362476,0,Round WD,NTN,2004,2013,NA,29.59,6.33,NA
1362476,0,Odd WD,ZTZ,2004,2013,NA,0,0,NA
1362476,0,Forest Floor 8mm,NTN,2004,2013,NA,33.6,15.3,NA
1362476,0,For Floor Total,NTN,2004,2013,NA,43,21.2,NA
1362486,0,Stump,NA,2003,2013,NA,NA,0.67,NA
1362486,0,Sm Stump,NA,2003,2013,NA,NA,0,NA
1362486,0,Lg Live Tree,NTN,2003,2013,NA,67.58,25.17,NA
1362486,0,Lg Dead Tree,NTN,2003,2013,NA,51.25,44.79,NA
1362486,0,Sm Live Tree,NTN,2003,2013,NA,4.49,13.15,NA
1362486,0,Sm Dead Tree,ZTZ,2003,2013,NA,0,0,NA
1362486,0,Lg Live Shrub,NA,2003,2013,NA,NA,0,NA
1362486,0,Lg Dead Shrub,NA,2003,2013,NA,NA,0,NA
1362486,0,Sm Shrub,NA,2003,2013,NA,NA,0.08,NA
1362486,0,Herbs,NTN,2003,2013,NA,1.19,0.23,NA
1362486,0,Bryophytes,NA,2003,2013,NA,NA,5.2,NA
1362486,0,Fine WD,NTN,2003,2013,NA,9.26,3.68,NA
1362486,0,Sm WD,NTN,2003,2013,NA,0.93,9.08,NA
1362486,0,Coarse WD,NTN,2003,2013,NA,20.43,28.77,NA
1362486,0,Round WD,NTN,2003,2013,NA,20.43,28.77,NA
1362486,0,Odd WD,ZTZ,2003,2013,NA,0,0,NA
1362486,0,Forest Floor 8mm,NTN,2003,2013,NA,19.6,26.9,NA
1362486,0,For Floor Total,NTN,2003,2013,NA,23.5,30.1,NA
1362501,0,Stump,NA,2002,2013,NA,NA,4.35,NA
1362501,0,Sm Stump,NA,2002,2013,NA,NA,0,NA
1362501,0,Lg Live Tree,NTZ,2002,2013,NA,238.58,0,NA
1362501,0,Lg Dead Tree,NTZ,2002,2013,NA,5.91,0,NA
1362501,0,Sm Live Tree,NTZ,2002,2013,NA,0.68,0,NA
1362501,0,Sm Dead Tree,NTZ,2002,2013,NA,1.01,0,NA
1362501,0,Lg Live Shrub,NA,2002,2013,NA,NA,0.85,NA
1362501,0,Lg Dead Shrub,NA,2002,2013,NA,NA,0.22,NA
1362501,0,Sm Shrub,NA,2002,2013,NA,NA,0.99,NA
1362501,0,Herbs,NTN,2002,2013,NA,0.31,1.16,NA
1362501,0,Bryophytes,NA,2002,2013,NA,NA,0.26,NA
1362501,0,Fine WD,NTN,2002,2013,NA,1.74,2.94,NA
1362501,0,Sm WD,NTN,2002,2013,NA,5.01,12.67,NA
1362501,0,Coarse WD,NTN,2002,2013,NA,20.93,13.95,NA
1362501,0,Round WD,NTN,2002,2013,NA,20.93,13.95,NA
1362501,0,Odd WD,ZTZ,2002,2013,NA,0,0,NA
1362501,0,Forest Floor 8mm,NTN,2002,2013,NA,13.1,27.1,NA
1362501,0,For Floor Total,NTN,2002,2013,NA,26.6,37.8,NA
1369366,0,Stump,NTN,2003,2013,NA,0.2,0.35,NA
1369366,0,Sm Stump,NA,2003,2013,NA,NA,0,NA
1369366,0,Lg Live Tree,NTN,2003,2013,NA,0.95,22.42,NA
1369366,0,Lg Dead Tree,ZTZ,2003,2013,NA,0,0,NA
1369366,0,Sm Live Tree,NTN,2003,2013,NA,2.58,7.63,NA
1369366,0,Sm Dead Tree,ZTN,2003,2013,NA,0,0.11,NA
1369366,0,Lg Live Shrub,NA,2003,2013,NA,NA,3.89,NA
1369366,0,Lg Dead Shrub,NA,2003,2013,NA,NA,0.07,NA
1369366,0,Sm Shrub,NA,2003,2013,NA,NA,0.45,NA
1369366,0,Herbs,NTN,2003,2013,NA,1.11,0.62,NA
1369366,0,Bryophytes,NA,2003,2013,NA,NA,0.26,NA
1369366,0,Fine WD,NTN,2003,2013,NA,0.76,0.67,NA
1369366,0,Sm WD,NTN,2003,2013,NA,5.39,4.22,NA
1369366,0,Coarse WD,NTN,2003,2013,NA,17.31,12.17,NA
1369366,0,Round WD,NTN,2003,2013,NA,8.84,12.17,NA
1369366,0,Odd WD,NTZ,2003,2013,NA,8.47,0,NA
1369366,0,Forest Floor 8mm,NTN,2003,2013,NA,18.9,8.5,NA
1369366,0,For Floor Total,NTN,2003,2013,NA,28.1,25,NA
1369371,0,Stump,NTN,2002,2009,2013,1.24,0.79,0.2
1369371,0,Sm Stump,NA,2002,2009,2013,NA,NA,0
1369371,0,Lg Live Tree,NTN,2002,2009,2013,43.74,35.9,46.41
1369371,0,Lg Dead Tree,NTN,2002,2009,2013,3.71,24.35,18.53
1369371,0,Sm Live Tree,NTN,2002,2009,2013,29.65,135.65,34.63
1369371,0,Sm Dead Tree,NTN,2002,2009,2013,0.5,1.22,1.61
1369371,0,Lg Live Shrub,ZTZ,2002,2009,2013,NA,0,0
1369371,0,Lg Dead Shrub,ZTZ,2002,2009,2013,NA,0,0
1369371,0,Sm Shrub,NTN,2002,2009,2013,NA,0.23,0.66
1369371,0,Herbs,NTN,2002,2009,2013,0.83,0.09,0.34
1369371,0,Bryophytes,NTN,2002,2009,2013,NA,5.78,6.57
1369371,0,Fine WD,NTN,2002,2009,2013,0.27,0.39,0.79
1369371,0,Sm WD,NTN,2002,2009,2013,2.04,1.13,0.56
1369371,0,Coarse WD,NTN,2002,2009,2013,15.08,14.17,10.04
1369371,0,Round WD,NTN,2002,2009,2013,15.08,14.17,10.04
1369371,0,Odd WD,ZTZ,2002,2009,2013,0,0,0
1369371,0,Forest Floor 8mm,NTN,2002,2009,2013,13.7,11.2,10.6
1369371,0,For Floor Total,NTN,2002,2009,2013,19.7,14,15.8
1376271,0,Stump,NA,2002,2013,NA,NA,3.44,NA
1376271,0,Sm Stump,NA,2002,2013,NA,NA,0,NA
1376271,0,Lg Live Tree,NTZ,2002,2013,NA,229.32,0,NA
1376271,0,Lg Dead Tree,NTZ,2002,2013,NA,6.38,0,NA
1376271,0,Sm Live Tree,NTN,2002,2013,NA,0.37,0.19,NA
1376271,0,Sm Dead Tree,ZTZ,2002,2013,NA,0,0,NA
1376271,0,Lg Live Shrub,NA,2002,2013,NA,NA,0.35,NA
1376271,0,Lg Dead Shrub,NA,2002,2013,NA,NA,0,NA
1376271,0,Sm Shrub,NA,2002,2013,NA,NA,1.38,NA
1376271,0,Herbs,NTN,2002,2013,NA,0.11,0.82,NA
1376271,0,Bryophytes,NA,2002,2013,NA,NA,0.77,NA
1376271,0,Fine WD,NTN,2002,2013,NA,3.79,0.5,NA
1376271,0,Sm WD,NTN,2002,2013,NA,2.47,4.06,NA
1376271,0,Coarse WD,NTN,2002,2013,NA,22.53,28.12,NA
1376271,0,Round WD,NTN,2002,2013,NA,22.53,28.12,NA
1376271,0,Odd WD,ZTZ,2002,2013,NA,0,0,NA
1376271,0,Forest Floor 8mm,NTN,2002,2013,NA,17,21.6,NA
1376271,0,For Floor Total,NTN,2002,2013,NA,22.9,34.7,NA
1383116,0,Stump,NA,2004,2013,NA,NA,NA,NA
1383116,0,Sm Stump,NA,2004,2013,NA,NA,0,NA
1383116,0,Lg Live Tree,NTN,2004,2013,NA,181.67,108.75,NA
1383116,0,Lg Dead Tree,ZTN,2004,2013,NA,0,74.08,NA
1383116,0,Sm Live Tree,NTN,2004,2013,NA,7.61,2.96,NA
1383116,0,Sm Dead Tree,ZTN,2004,2013,NA,0,0.26,NA
1383116,0,Lg Live Shrub,NA,2004,2013,NA,NA,0,NA
1383116,0,Lg Dead Shrub,NA,2004,2013,NA,NA,0,NA
1383116,0,Sm Shrub,NA,2004,2013,NA,NA,0.06,NA
1383116,0,Herbs,NTN,2004,2013,NA,0.19,0.35,NA
1383116,0,Bryophytes,NA,2004,2013,NA,NA,0.73,NA
1383116,0,Fine WD,NA,2004,2013,NA,NA,1.33,NA
1383116,0,Sm WD,ZTN,2004,2013,NA,0,2.79,NA
1383116,0,Coarse WD,NTN,2004,2013,NA,4.94,2.75,NA
